# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 12 17:22:43 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
2018.01,357501308,,15h19m20.99s,229.8374420,+29d12m28.36s,29.2078770,-141.0960000,0.031,0.031,0,395.5020000,0.036,0.036,0,2458958.2541950,0.002238,0.002238,0,7.4371150,0.0011550,0.0011550,0,2.6970390,0.1504200,0.1504200,0,1296.3872160,90.7415800,90.7415800,0,2.6050870,0.3450230,0.3450230,0,26.0685410,,,,576.3004150,,,,8.9620000,0.006,0.006,0,27.9956000,0.0213500,0.0213500,0,4218.9000000,162.8000000,162.8000000,0,4.6700000,0.1300000,0.1300000,0,0.6225120,0.0766280,0.0766280,0,2020-06-19 06:00:39,2020-06-20 12:00:53
2019.01,159781361,,15h37m43.62s,234.4317650,+48d57m18.74s,48.9552060,12.3520000,0.033,0.033,0,-46.4660000,0.048,0.048,0,2458958.2875920,0.003995,0.003995,0,15.3474530,0.0055770,0.0055770,0,7.1483440,0.3740530,0.3740530,0,1043.9861070,56.4373700,56.4373700,0,6.0861560,0.7054020,0.7054020,0,194.7540850,,,,952.7772820,,,,9.6087000,0.006,0.006,0,198.0070000,0.8200000,0.8200000,0,5588.0000000,124.9730000,124.9730000,0,3.9229300,0.0807670,0.0807670,0,1.7977400,0.0898140,0.0898140,0,2020-06-19 06:00:39,2020-09-28 12:00:24
202.01,355509914,,01h02m06.01s,15.5250400,-59d05m15.81s,-59.0877240,17.8660000,0.055,0.055,0,7.7330000,0.050,0.050,0,2458326.1159670,0.002679,0.002679,0,1.7383160,0.0001450,0.0001450,0,1.4367490,0.1728870,0.1728870,0,17370.8105470,1709.5600590,1709.5600590,0,11.6124600,1.7596990,1.7596990,0,421.8435970,,,,1155.8663330,,,,14.6723000,0.006,0.006,0,627.3390000,11.7195000,11.7195000,0,4746.0000000,178.0000000,178.0000000,0,4.5274600,0.2654580,0.2654580,0,0.7879730,0.0935960,0.0935960,0,2018-10-22 18:35:38,2019-12-17 10:00:02
2020.01,39903405,KP,16h20m36.34s,245.1514320,+41d02m52.66s,41.0479600,-10.3120000,0.041,0.041,0,-29.1980000,0.052,0.052,0,2458956.2380160,0.000223,0.000223,0,5.6334250,0.0000430,0.0000430,0,4.2490400,0.0175980,0.0175980,0,5246.7524600,32.1835940,32.1835940,0,12.6919390,0.5011760,0.5011760,0,965.9168170,,,,1421.8529440,,,,8.2746800,0.006,0.006,0,127.7740000,0.4240000,0.4240000,0,6412.8000000,106.4000000,106.4000000,0,4.0900000,0.0800000,0.0800000,0,1.7039200,0.0666410,0.0666410,0,2020-06-19 06:00:39,2020-09-15 10:00:02
2021.01,236312126,KP,16h02m11.83s,240.5492750,+28d10m10.65s,28.1696250,-17.4220000,0.034,0.034,0,14.8200000,0.043,0.043,0,2458956.5229590,0.000231,0.000231,0,3.9414180,0.0000620,0.0000620,0,2.9583550,0.0186650,0.0186650,0,19860.2151200,109.1890000,109.1890000,0,13.1298950,0.5625950,0.5625950,0,336.3882170,,,,1092.2698440,,,,10.5484000,0.006,0.006,0,163.5530000,0.6195000,0.6195000,0,5729.0000000,103.1000000,103.1000000,0,4.5200000,0.0700000,0.0700000,0,0.9190860,0.0390550,0.0390550,0,2020-06-19 06:00:39,2020-06-19 16:00:01
2022.01,11996814,FP,02h04m40.93s,31.1705500,+65d17m21.59s,65.2893310,-26.0360000,0.040,0.040,0,24.7710000,0.049,0.049,0,2458790.8494350,0.000670,0.000670,0,0.4487350,0.0000030,0.0000030,0,2.8757900,0.0967840,0.0967840,0,3572.0328030,106.9116740,106.9116740,0,5.8054500,1.7503510,1.7503510,0,928.8774660,,,,1408.0217270,,,,11.6484000,0.007,0.007,0,89.3047000,0.2383500,0.2383500,0,3975.0000000,157.0000000,157.0000000,0,4.6284400,0.0110760,0.0110760,0,0.6271440,0.0183440,0.0183440,0,2020-06-19 06:00:39,2020-09-23 16:00:02
2023.01,16884216,,15h31m27.2s,232.8633450,+33d54m09.06s,33.9025160,42.5820000,0.036,0.036,0,112.1980000,0.047,0.047,0,2458964.1285680,0.003645,0.003645,0,11.1900490,0.0049590,0.0049590,0,2.9741510,0.5782490,0.5782490,0,567.7989940,77.5469200,77.5469200,0,1.6608180,1.7278620,1.7278620,0,31.1925730,,,,602.7435200,,,,8.5049000,0.006,0.006,0,36.9284000,0.0340000,0.0340000,0,4958.0000000,122.1610000,122.1610000,0,4.6666700,0.0900020,0.0900020,0,0.6959920,0.0442210,0.0442210,0,2020-06-19 06:00:40,2020-06-20 12:00:53
2024.01,255930614,KP,16h30m29.52s,247.6229830,+38d20m51.13s,38.3475350,-77.8990000,0.048,0.048,0,52.5640000,0.056,0.056,0,2458957.5536100,0.000227,0.000227,0,2.8759300,0.0000210,0.0000210,0,3.1951780,0.0223930,0.0223930,0,2900.8869860,15.0105820,15.0105820,0,7.9664230,0.4082570,0.4082570,0,1529.9517310,,,,1595.1046530,,,,7.6262000,0.006,0.006,0,75.8643000,0.1736500,0.1736500,0,6084.0000000,139.9000000,139.9000000,0,4.1700000,0.0900000,0.0900000,0,1.4604300,0.0726560,0.0726560,0,2020-06-19 06:00:40,2020-09-12 10:00:02
2025.01,394050135,,18h51m10.86s,282.7952560,+82d14m43.49s,82.2454140,2.7910000,0.036,0.036,0,-4.5210000,0.045,0.045,0,2458690.2906200,0.000630,0.000630,0,8.8720200,0.0000300,0.0000300,0,3.6370000,0.2070000,0.2070000,0,6650.0000000,0.6763080,0.6763080,0,12.2755000,0.5878490,0.5878490,0,163.6530000,,,,996.0000000,,,,10.9461000,0.006,0.006,0,335.9850000,2.4170000,2.4170000,0,6042.0000000,136.0000000,136.0000000,0,4.1500000,0.0800000,0.0800000,0,1.4800000,0.0700000,0.0700000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2026.01,407059875,,00h21m52.69s,5.4695340,+66d10m05.23s,66.1681190,-47.3490000,0.046,0.046,0,-11.9110000,0.038,0.038,0,2458768.2902400,0.004740,0.004740,0,7.1924000,0.0002700,0.0002700,0,2.7320000,0.3910000,0.3910000,0,810.0000000,1.8331600,1.8331600,0,2.2736800,0.1804610,0.1804610,0,72.3112000,,,,812.0000000,,,,10.5782000,0.006,0.006,0,108.0760000,0.3155000,0.3155000,0,5050.0000000,146.8000000,146.8000000,0,4.5900000,0.0900000,0.0900000,0,0.7700000,0.0500000,0.0500000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2027.01,335996558,FP,22h13m19.66s,333.3319040,+62d51m26.59s,62.8573850,4.8120000,0.093,0.093,0,1.2120000,0.081,0.081,0,2458739.5077500,0.002590,0.002590,0,1.4632900,0.0000200,0.0000200,0,2.4310000,0.3550000,0.3550000,0,750.0000000,1.0358500,1.0358500,0,3.5465600,0.2177510,0.2177510,0,3541.2100000,,,,2149.0000000,,,,10.5027000,0.006,0.006,0,238.0610000,2.4590000,2.4590000,0,6168.0000000,232.5000000,232.5000000,0,4.2900000,0.1000000,0.1000000,0,1.2800000,0.0600000,0.0600000,0,2020-06-19 07:20:03,2020-07-26 12:00:43
2028.01,336456596,FP,22h17m44.26s,334.4344330,+62d27m54.03s,62.4650080,4.4310000,0.042,0.042,0,0.9000000,0.039,0.039,0,2458739.6299400,0.002880,0.002880,0,0.7787100,0.0000100,0.0000100,0,1.4580000,0.1920000,0.1920000,0,670.0000000,0.9574050,0.9574050,0,6.1603600,0.3156090,0.3156090,0,10057.7000000,,,,2789.0000000,,,,10.9141000,0.041,0.041,0,609.9960000,8.9055000,8.9055000,0,7751.0000000,349.7000000,349.7000000,0,4.0000000,0.0900000,0.0900000,0,2.2500000,0.0700000,0.0700000,0,2020-06-19 07:20:03,2020-07-20 12:00:23
2029.01,445254275,,00h48m51.88s,12.2161480,+59d23m12.18s,59.3867180,2.8490000,0.046,0.046,0,-1.8790000,0.043,0.043,0,2458767.1972100,0.004200,0.004200,0,2.5713400,0.0000800,0.0000800,0,3.8240000,0.9110000,0.9110000,0,920.0000000,2.6676800,2.6676800,0,10.7406000,0.8261230,0.8261230,0,5344.8700000,,,,2382.0000000,,,,10.9415000,0.016,0.016,0,910.6930000,28.9095000,28.9095000,0,7125.0000000,162.4000000,162.4000000,0,3.5400000,0.0800000,0.0800000,0,3.5600000,0.1700000,0.1700000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
203.01,259962054,,02h52m04.34s,43.0180760,-67d41m13.26s,-67.6870160,-55.6990000,0.098,0.098,0,149.2730000,0.090,0.090,0,2458327.7291260,0.007615,0.007615,0,51.9532360,0.0103890,0.0103890,0,6.3155330,0.8496250,0.8496250,0,2534.4399410,296.2564090,296.2564090,0,1.2212020,0.3920140,0.3920140,0,1.1442740,,,,263.7863160,,,,12.2423000,0.007,0.007,0,24.7894000,0.0285000,0.0285000,0,3203.0000000,63.0000000,63.0000000,0,5.0168200,0.4230750,0.4230750,0,0.2410000,0.0430000,0.0430000,0,2018-10-22 18:35:20,2019-12-17 10:00:02
2030.01,422656370,APC,23h18m41.3s,349.6720860,+68d17m57.18s,68.2992170,28.2470000,0.045,0.045,0,0.6520000,0.040,0.040,0,2458767.4891600,0.000650,0.000650,0,1.3254300,0.0000100,0.0000100,0,1.0470000,0.1620000,0.1620000,0,2010.0000000,3.3740700,3.3740700,0,13.9946000,0.8636360,0.8636360,0,829.0840000,,,,1494.0000000,,,,10.8489000,0.022,0.022,0,367.3550000,3.4215000,3.4215000,0,5778.0000000,186.2000000,186.2000000,0,3.7400000,0.0800000,0.0800000,0,2.2900000,0.1200000,0.1200000,0,2020-06-19 07:20:03,2020-08-31 12:00:21
2031.01,470127886,,22h04m28.27s,331.1178080,+81d33m57.42s,81.5659510,25.7190000,0.035,0.035,0,2.5070000,0.034,0.034,0,2458794.3886800,0.000230,0.000230,0,5.7154700,0.0000100,0.0000100,0,3.9250000,0.0320000,0.0320000,0,13280.0000000,0.3060390,0.3060390,0,13.8404000,0.5799490,0.5799490,0,542.2460000,,,,1344.0000000,,,,10.7609000,0.036,0.036,0,276.1050000,1.5315000,1.5315000,0,6664.0000000,265.1000000,265.1000000,0,4.4400000,0.0900000,0.0900000,0,1.1800000,0.0500000,0.0500000,0,2020-06-19 07:20:03,2020-08-15 12:00:49
2032.01,470159478,APC,22h13m14.82s,333.3117320,+81d44m23.02s,81.7397290,9.1000000,2.300,2.300,0,2.1000000,2.400,2.400,0,2458802.0143500,0.001600,0.001600,0,17.0093400,0.0002500,0.0002500,0,2.4050000,0.1840000,0.1840000,0,4200.0000000,287.2090000,287.2090000,0,15.5178000,,,0,89.3167000,,,,,,,,10.9293000,0.006,0.006,0,293.0000000,,,0,6542.0000000,,,0,,,,0,1.5000000,,,0,2020-06-19 07:20:03,2020-08-21 12:00:26
2033.01,53617134,,01h10m43.22s,17.6800980,+65d14m58.73s,65.2496480,24.9710000,0.045,0.045,0,-2.5550000,0.046,0.046,0,2458794.6827000,0.002430,0.002430,0,18.8238000,0.0003300,0.0003300,0,4.8060000,0.2760000,0.2760000,0,2360.0000000,1.0251700,1.0251700,0,9.6260600,0.4265470,0.4265470,0,109.1620000,,,,900.0000000,,,,9.4622100,0.006,0.006,0,281.1840000,2.4580000,2.4580000,0,7014.0000000,163.9000000,163.9000000,0,4.0500000,0.0900000,0.0900000,0,1.9500000,0.0700000,0.0700000,0,2020-06-19 07:20:03,2020-09-28 12:00:24
2034.01,427279997,,23h25m31.38s,351.3807440,+54d36m04.26s,54.6011820,-1.5350000,0.075,0.075,0,-1.9110000,0.075,0.075,0,2458768.7275300,0.007220,0.007220,0,2.8945300,0.0001900,0.0001900,0,3.3270000,0.7460000,0.7460000,0,550.0000000,2.3242200,2.3242200,0,6.2084500,0.5692800,0.5692800,0,9411.1600000,,,,2743.0000000,,,,10.5682000,0.013,0.013,0,909.5110000,44.8145000,44.8145000,0,9714.0000000,228.9000000,228.9000000,0,3.9800000,0.0800000,0.0800000,0,2.6800000,0.1500000,0.1500000,0,2020-06-19 07:20:03,2020-09-28 12:00:24
2035.01,53709089,,01h10m56.81s,17.7367100,+61d05m31.59s,61.0921070,-3.0000000,1.800,1.800,0,-0.3000000,1.800,1.800,0,2458793.5048500,0.008180,0.008180,0,8.5122600,0.0005400,0.0005400,0,3.0680000,0.7860000,0.7860000,0,620.0000000,2.2531900,2.2531900,0,5.9010500,,,0,872.7720000,,,,,,,,9.1196000,0.006,0.006,0,359.4040000,,,0,9387.0000000,,,0,,,,0,2.3500000,,,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2036.01,368320811,,15h32m03.58s,233.0149230,+24d05m06.06s,24.0850160,-17.5580000,0.042,0.042,0,15.1610000,0.037,0.037,0,2458956.1928100,0.004300,0.004300,0,1.2582500,0.0003300,0.0003300,0,1.1920000,0.2280000,0.2280000,0,470.0000000,1.7194800,1.7194800,0,4.8504000,0.3776220,0.3776220,0,1332.5200000,,,,1683.0000000,,,,8.9791300,0.006,0.006,0,231.8270000,1.6665000,1.6665000,0,6549.0000000,134.3000000,134.3000000,0,3.8900000,0.0900000,0.0900000,0,2.1800000,0.0900000,0.0900000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2037.01,405559035,,15h39m26.71s,234.8612930,+55d09m12.59s,55.1534980,-11.9690000,0.043,0.043,0,-23.7470000,0.050,0.050,0,2458747.6839900,0.010810,0.010810,0,11.1503100,0.0006600,0.0006600,0,4.4490000,0.4810000,0.4810000,0,630.0000000,1.3806900,1.3806900,0,2.8634500,0.1977950,0.1977950,0,194.6940000,,,,1040.0000000,,,,10.6700000,0.007,0.007,0,263.9580000,1.6410000,1.6410000,0,6319.0000000,123.0000000,123.0000000,0,4.3800000,0.0900000,0.0900000,0,1.1900000,0.0500000,0.0500000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2038.01,235937532,APC,19h35m39.5s,293.9146010,+81d33m17.25s,81.5547910,-2.7760000,0.061,0.061,0,-0.5420000,0.069,0.069,0,2458793.7975600,0.000980,0.000980,0,3.7321300,0.0000300,0.0000300,0,5.3550000,0.2620000,0.2620000,0,3360.0000000,0.6027150,0.6027150,0,16.3350000,0.8147680,0.8147680,0,2762.1800000,,,,2019.0000000,,,,10.5352000,0.008,0.008,0,603.1720000,12.4410000,12.4410000,0,6570.0000000,124.8000000,124.8000000,0,3.6800000,0.0900000,0.0900000,0,2.8000000,0.1300000,0.1300000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2039.01,237071229,,20h28m05.46s,307.0227460,+61d52m17.08s,61.8714110,-17.5860000,0.046,0.046,0,-19.7250000,0.042,0.042,0,2458717.6014100,0.002830,0.002830,0,11.2488600,0.0002600,0.0002600,0,2.9900000,0.2550000,0.2550000,0,1390.0000000,2.2272900,2.2272900,0,5.4829100,0.3360460,0.3360460,0,79.0204000,,,,830.0000000,,,,10.4719000,0.006,0.006,0,276.0530000,1.5620000,1.5620000,0,6308.0000000,190.4000000,190.4000000,0,4.1900000,0.0900000,0.0900000,0,1.4800000,0.0600000,0.0600000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
204.01,281781375,,00h51m54.24s,12.9760100,-59d20m37.13s,-59.3436470,88.8870000,0.042,0.042,0,-148.9600000,0.042,0.042,0,2458328.0325930,0.005254,0.005254,0,43.8286250,0.0078150,0.0078150,0,4.5079780,0.4997270,0.4997270,0,546.2965090,70.9741440,70.9741440,0,2.6692200,0.5922900,0.5922900,0,16.2587300,,,,512.1431880,,,,9.2182000,0.006,0.006,0,95.3428000,0.2145500,0.2145500,0,5605.0000000,187.0000000,187.0000000,0,4.3997300,0.2707070,0.2707070,0,1.0410100,0.1248060,0.1248060,0,2018-10-22 18:35:29,2019-12-17 10:00:02
2040.01,427730490,,23h29m05.94s,352.2747300,+71d30m23.31s,71.5064740,44.8530000,0.042,0.042,0,25.3680000,0.041,0.041,0,2458767.4299800,0.000240,0.000240,0,3.8608500,0.0000100,0.0000100,0,2.6360000,0.1160000,0.1160000,0,14190.0000000,2.1469100,2.1469100,0,11.1063000,0.6836510,0.6836510,0,194.7050000,,,,1040.0000000,,,,10.8407000,0.006,0.006,0,144.7170000,0.4920000,0.4920000,0,5019.0000000,166.0000000,166.0000000,0,4.4300000,0.0900000,0.0900000,0,0.9200000,0.0600000,0.0600000,0,2020-06-19 07:20:03,2020-06-20 12:00:53
2041.01,54364414,FP,01h16m56.36s,19.2348460,+62d21m06.08s,62.3516900,78.9160000,0.037,0.037,0,-13.7370000,0.048,0.048,0,2458792.0945100,0.002830,0.002830,0,1.3747700,0.0000300,0.0000300,0,1.6010000,0.1290000,0.1290000,0,960.0000000,0.9185220,0.9185220,0,3.0101000,0.1846310,0.1846310,0,1122.8200000,,,,1612.0000000,,,,10.4608000,0.006,0.006,0,177.3310000,0.9395000,0.9395000,0,5825.0000000,155.6000000,155.6000000,0,4.4400000,0.0800000,0.0800000,0,1.0200000,0.0500000,0.0500000,0,2020-06-19 07:20:03,2020-07-29 12:00:31
2042.01,269424395,FP,23h21m28.66s,350.3694070,+60d48m04.22s,60.8011710,-8.5630000,0.043,0.043,0,-13.1660000,0.039,0.039,0,2458768.1494500,0.006660,0.006660,0,2.4187200,0.0000900,0.0000900,0,2.6850000,0.3080000,0.3080000,0,1160.0000000,2.0375800,2.0375800,0,7.2352900,0.4839180,0.4839180,0,1660.5200000,,,,1778.0000000,,,,10.9518000,0.006,0.006,0,511.2200000,6.9740000,6.9740000,0,6535.0000000,459.3000000,459.3000000,0,3.9000000,0.1200000,0.1200000,0,2.1600000,0.1000000,0.1000000,0,2020-06-19 07:20:03,2020-07-29 12:00:31
2043.01,346929661,,00h03m54.61s,0.9775570,+59d20m04.85s,59.3346810,-3.0710000,0.043,0.043,0,-22.4250000,0.041,0.041,0,2458770.1648300,0.004930,0.004930,0,12.0130000,0.0005300,0.0005300,0,4.1010000,0.4650000,0.4650000,0,820.0000000,1.2690900,1.2690900,0,3.5259500,0.2194750,0.2194750,0,127.1530000,,,,935.0000000,,,,10.1976000,0.006,0.006,0,203.5620000,1.2090000,1.2090000,0,6178.0000000,254.9000000,254.9000000,0,4.3300000,0.0900000,0.0900000,0,1.2300000,0.0600000,0.0600000,0,2020-06-19 07:20:03,2020-08-15 12:00:49
2044.01,270333769,FP,23h27m31.27s,351.8802810,+61d23m33.05s,61.3925150,-5.8840000,0.059,0.059,0,-5.0050000,0.057,0.057,0,2458770.0667200,0.009740,0.009740,0,4.1206600,0.0002100,0.0002100,0,1.7210000,0.3210000,0.3210000,0,1000.0000000,2.8597100,2.8597100,0,7.3249400,0.5884520,0.5884520,0,1378.2600000,,,,1697.0000000,,,,10.4887000,0.064,0.064,0,664.0060000,16.6285000,16.6285000,0,9953.0000000,965.5000000,965.5000000,0,4.0900000,0.1000000,0.1000000,0,2.3800000,0.1300000,0.1300000,0,2020-06-19 07:20:03,2020-07-29 12:00:31
2045.01,347013211,,00h04m28.62s,1.1192480,+54d56m04.19s,54.9344970,14.4720000,0.047,0.047,0,7.9860000,0.040,0.040,0,2458774.6677700,0.002250,0.002250,0,9.0778800,0.0001200,0.0001200,0,6.2140000,0.5460000,0.5460000,0,5600.0000000,2.5925100,2.5925100,0,12.9707000,0.7432580,0.7432580,0,535.6160000,,,,1340.0000000,,,,10.7799000,0.006,0.006,0,366.9620000,4.7995000,4.7995000,0,6125.9000000,120.7000000,120.7000000,0,4.0300000,0.0800000,0.0800000,0,1.7200000,0.0900000,0.0900000,0,2020-06-19 07:20:04,2020-06-20 12:00:53
2046.01,468574941,,01h04m44.39s,16.1849420,+74d19m52.7s,74.3313060,6.2930000,0.040,0.040,0,-9.9580000,0.041,0.041,0,2458792.3951900,0.000380,0.000380,0,1.4972000,,,0,2.8060000,0.1780000,0.1780000,0,16680.0000000,93.9911000,93.9911000,0,18.3536000,1.5747700,1.5747700,0,6345.1400000,,,,2486.0000000,,,,10.9960000,0.006,0.006,0,289.6680000,2.2080000,2.2080000,0,6081.0000000,137.7000000,137.7000000,0,4.3100000,0.0800000,0.0800000,0,1.2400000,0.0600000,0.0600000,0,2020-06-19 07:20:04,2020-08-04 12:00:24
2047.01,363761216,FP,00h23m28.12s,5.8671460,+71d09m31.71s,71.1588070,-6.9640000,0.085,0.085,0,-1.6620000,0.072,0.072,0,2458962.9776400,0.000470,0.000470,0,7.4070900,0.0001300,0.0001300,0,2.5390000,0.0550000,0.0550000,0,14870.0000000,1.7377800,1.7377800,0,14.3140000,0.7435740,0.7435740,0,82.4417000,,,,839.0000000,,,,10.4708000,0.006,0.006,0,196.5380000,1.9575000,1.9575000,0,5887.0000000,183.3000000,183.3000000,0,4.3500000,0.0800000,0.0800000,0,1.1400000,0.0600000,0.0600000,0,2020-06-19 07:20:04,2020-08-21 12:00:26
2048.01,159873822,,15h51m41.79s,237.9241070,+52d18m22.71s,52.3063080,-10.3930000,0.038,0.038,0,-1.3840000,0.043,0.043,0,2458739.1133300,0.005910,0.005910,0,13.7902200,0.0004600,0.0004600,0,3.3120000,0.7860000,0.7860000,0,1110.0000000,2.5543500,2.5543500,0,2.5569100,0.1903700,0.1903700,0,36.1655000,,,,683.0000000,,,,10.7545000,0.006,0.006,0,116.5670000,0.2910000,0.2910000,0,5021.6000000,104.2000000,104.2000000,0,4.6000000,0.0800000,0.0800000,0,0.7600000,0.0400000,0.0400000,0,2020-06-19 07:20:04,2020-06-20 12:00:53
2049.01,314835525,,23h07m38.36s,346.9098200,+56d41m40.25s,56.6945130,19.1940000,0.045,0.045,0,-0.3560000,0.037,0.037,0,2458768.8665500,0.005850,0.005850,0,5.3032900,0.0002200,0.0002200,0,3.7070000,0.3950000,0.3950000,0,1200.0000000,2.4349500,2.4349500,0,11.7443000,0.9244380,0.9244380,0,473.1420000,,,,1299.0000000,,,,10.6568000,0.012,0.012,0,571.4870000,9.0355000,9.0355000,0,6054.7000000,145.0000000,145.0000000,0,3.4100000,0.0900000,0.0900000,0,3.4800000,0.2100000,0.2100000,0,2020-06-19 07:20:04,2020-06-20 12:00:53
205.01,281575427,,00h31m54.11s,7.9754640,-56d57m54.29s,-56.9650810,31.3400000,0.049,0.049,0,4.6870000,0.039,0.039,0,2459083.3608900,0.008080,0.008080,0,4.2529700,0.0000500,0.0000500,0,3.0070000,0.3510000,0.3510000,0,260.0000000,0.6440040,0.6440040,0,2.3347800,0.1730680,0.1730680,0,573.3190000,,,,1363.0000000,,,,9.4525000,0.006,0.006,0,177.7590000,0.9185000,0.9185000,0,6222.5000000,83.0000000,83.0000000,0,4.0600000,0.1600000,0.1600000,0,1.4500000,0.0700000,0.0700000,0,2018-10-22 18:35:28,2020-10-11 10:00:03
